StCoFIPS,hw1_min_frequency,hw1_min_duration,hw1_min_intensity,hw1_mean_frequency,hw1_mean_duration,hw1_mean_intensity,hw1_max_frequency,hw1_max_duration,hw1_max_intensity,hw3_min_frequency,hw3_min_duration,hw3_min_intensity,hw3_mean_frequency,hw3_mean_duration,hw3_mean_intensity,hw3_max_frequency,hw3_max_duration,hw3_max_intensity,hw5_min_frequency,hw5_min_duration,hw5_min_intensity,hw5_mean_frequency,hw5_mean_duration,hw5_mean_intensity,hw5_max_frequency,hw5_max_duration,hw5_max_intensity
26109,75,1.72,20.954812063492064,65,2,24.601284615384614,86,1.5116279069767442,29.296608527131784,14,4,21.745421768707484,16,4.0625,25.09834375,13,3.6153846153846154,29.80371794871795,4,5.5,22.003142857142855,7,5.142857142857143,25.551809523809524,2,5,30.125
26111,75,1.72,20.90823333333333,62,2.0806451612903225,24.9342123655914,86,1.5465116279069768,30.24380426356589,11,4.090909090909091,21.447954545454547,16,3.9375,25.367572916666667,12,3.6666666666666665,30.768097222222224,4,5.25,21.61625,6,5,25.795333333333332,3,5.333333333333333,30.988222222222223
26113,92,1.75,19.526085144927535,79,2.037974683544304,23.63864255575648,103,1.6019417475728155,29.07557189089228,17,3.823529411764706,19.924401960784312,19,4.052631578947368,24.221197994987467,13,4.153846153846154,29.541454212454212,4,5.25,20.211,6,5.833333333333333,24.321571428571428,5,5.6,29.67844761904762
26115,68,1.8970588235294117,22.292616596638656,63,2.0634920634920637,25.686031746031745,82,1.5853658536585367,30.380613821138212,13,4.3076923076923075,22.61714835164835,19,3.6842105263157894,26.155526315789473,7,4.857142857142857,30.87147619047619,5,5.6,22.503419047619047,4,6,26.759375,4,6,30.963
26117,97,1.6597938144329898,20.67995704467354,77,2.090909090909091,24.60943846629561,103,1.5631067961165048,29.80905755894591,13,3.5384615384615383,21.430448717948718,19,4,25.07272431077694,12,4.083333333333333,30.189410714285714,3,5,22.1,5,5.6,25.67201904761905,4,5.75,30.035107142857143
26119,80,1.6125,19.3837,65,1.9846153846153847,23.834651282051283,78,1.6666666666666667,29.489051282051282,12,3.5,19.8655,15,4,24.229488888888888,13,3.6923076923076925,29.85623076923077,1,5,20.536,3,6,24.629666666666665,3,5.333333333333333,29.881444444444444
26121,73,1.7671232876712328,22.113034246575342,56,2.3035714285714284,25.317318027210884,82,1.5853658536585367,29.749786585365854,12,3.9166666666666665,22.838875,17,4.352941176470588,25.67940056022409,10,3.9,30.06575,3,5,23.331333333333333,7,5.714285714285714,26.162591836734695,3,5,29.87
26123,94,1.7234042553191489,20.73223404255319,73,2.219178082191781,24.655712328767123,100,1.61,29.919978333333333,17,3.7058823529411766,21.171764705882353,22,3.9545454545454546,25.068045454545455,13,4.076923076923077,30.178679487179487,2,5,22.075000000000003,5,5.6,25.813066666666668,4,5.75,30.307583333333334
26125,76,1.6973684210526316,21.354271929824563,67,1.9253731343283582,25.215495024875622,80,1.6125,30.379633333333334,12,4,21.792472222222223,14,3.857142857142857,25.680583333333335,9,3.888888888888889,30.64785185185185,3,5.666666666666667,21.891000000000002,4,5.25,26.400583333333334,3,5.333333333333333,31.092444444444443
26127,69,1.8695652173913044,21.432787439613527,56,2.3214285714285716,24.611339285714287,73,1.7671232876712328,28.945543378995435,15,3.8666666666666667,21.893822222222223,19,4.2105263157894735,24.93394736842105,12,4.25,29.336222222222222,2,5.5,22.4645,8,5.5,25.4275,5,5.6,29.51493333333333
26129,79,1.6329113924050633,19.862301687763715,64,2.03125,24.153421875,82,1.5731707317073171,29.511841463414633,12,3.8333333333333335,20.51598611111111,14,4.142857142857143,24.713142857142856,14,3.5714285714285716,29.888285714285715,3,5.333333333333333,20.861444444444444,5,5.2,24.788466666666665,4,5,30.279
26131,88,1.8295454545454546,19.357762716450218,80,2.0125,23.396108333333334,97,1.6597938144329898,28.71163058419244,19,4,19.87700626566416,21,3.9047619047619047,24.023746031746033,15,3.6666666666666665,29.16921111111111,6,5.5,20.462325396825396,6,5.5,24.46922222222222,3,5.666666666666667,30.125222222222224
26133,94,1.7659574468085106,19.819923758865247,77,2.090909090909091,23.88967316017316,104,1.5769230769230769,29.22336217948718,16,3.6875,20.319864583333334,21,4,24.31118253968254,11,4.454545454545454,29.634969696969698,3,5.333333333333333,20.805111111111113,5,6,24.641133333333332,5,5.6,29.646933333333333
26135,83,1.5542168674698795,19.310395582329317,65,2,23.724746153846155,80,1.6125,29.249141666666667,10,3.7,19.879783333333332,16,3.875,24.03740625,13,3.6153846153846154,29.63125641025641,2,5,20.506,4,5.25,24.44108333333333,3,5,29.919333333333334
26137,80,1.6125,19.302895833333334,65,1.9846153846153847,23.463441025641025,86,1.5,28.85012984496124,12,3.4166666666666665,19.693472222222223,16,3.9375,23.953979166666667,10,3.4,29.325116666666666,1,5,20.07,4,5.5,24.1655,1,5,28.922
26139,73,1.7671232876712328,22.11144292237443,55,2.3636363636363638,25.350831168831167,79,1.6329113924050633,29.833653405666062,12,4.166666666666667,22.670444444444446,18,4.333333333333333,25.721150793650793,11,4.090909090909091,29.95669264069264,2,6.5,23.57225,6,5.833333333333333,26.207619047619048,4,5.5,30.31007142857143
26141,73,1.7671232876712328,19.81489269406393,60,2.15,23.622406746031746,86,1.5116279069767442,28.603899224806202,14,3.642857142857143,20.393011904761906,18,4.055555555555555,23.99746693121693,10,4.2,29.180533333333333,3,5.333333333333333,20.638222222222222,6,5.833333333333333,24.30531746031746,3,6.333333333333333,29.25122222222222
26143,93,1.7419354838709677,19.362953405017922,79,2.037974683544304,23.641936708860758,105,1.5333333333333334,29.062687301587303,18,3.7222222222222223,19.806925925925924,20,4.05,24.1529,17,3.6470588235294117,29.464245098039214,4,5.25,20.262416666666667,5,6.2,24.489266666666666,4,5.25,29.652833333333334
26145,77,1.6883116883116882,20.99294805194805,64,2.046875,24.992091145833335,84,1.5357142857142858,30.43661507936508,14,3.5714285714285716,21.415142857142857,15,4.133333333333334,25.422922222222223,12,3.8333333333333335,30.758388888888888,2,5,22.181,6,5,25.874666666666666,3,5.333333333333333,31.07188888888889
26147,69,1.8695652173913044,21.999531573498963,63,2.0476190476190474,25.42866402116402,79,1.6329113924050633,30.02151808318264,14,4.357142857142857,22.29733418367347,14,4.214285714285714,25.92327380952381,10,4.4,30.36499285714286,4,6.25,22.55379464285714,5,5.8,25.917666666666666,5,5.6,30.713819047619047
26149,94,1.7127659574468086,21.18226241134752,75,2.1466666666666665,25.08336476190476,96,1.7083333333333333,30.371906001984126,12,4.166666666666667,21.651055555555555,23,4,25.520754658385094,17,3.823529411764706,30.56576330532213,3,5.666666666666667,22.038666666666668,6,6,25.88261507936508,3,6.333333333333333,30.900714285714287
26151,72,1.7916666666666667,21.332355324074076,63,2.0476190476190474,24.816095993953137,84,1.5357142857142858,29.50715873015873,15,3.933333333333333,21.679972222222222,15,4,25.23426984126984,9,4,29.90125925925926,3,6.333333333333333,22.042638888888888,3,6,25.699126984126984,3,5,30.199333333333335
26153,67,1.9253731343283582,20.18640724946695,56,2.3035714285714284,23.580325892857143,81,1.5925925925925926,28.12764197530864,18,3.888888888888889,20.770238095238096,18,4.5,24.066291666666668,13,3.6923076923076925,28.64069230769231,5,5.6,21.23352380952381,8,5.875,24.479989583333335,2,5.5,28.876166666666666
26155,93,1.7419354838709677,20.750593189964157,80,2.025,24.74956011904762,109,1.4770642201834863,30.08170489296636,18,3.5555555555555554,21.21834259259259,18,4.111111111111111,25.185822751322753,11,3.909090909090909,30.58689393939394,3,5.333333333333333,21.859222222222222,7,5.428571428571429,25.553782312925172,3,6,30.765
26157,73,1.7671232876712328,20.99267808219178,66,1.9545454545454546,24.81569191919192,85,1.5294117647058822,30.03684705882353,15,3.7333333333333334,21.414366666666666,14,4,25.36504761904762,10,3.9,30.5137,2,5,22.134,4,5,25.7235,4,5,30.7705
26159,73,1.7671232876712328,21.871622961513374,55,2.3636363636363638,25.646554112554114,81,1.617283950617284,30.554990201842052,12,4.166666666666667,22.371539682539684,19,4.2105263157894735,25.927393483709274,11,4,30.689018759018758,4,5.5,22.818785714285713,6,6.166666666666667,26.333690476190476,2,8,30.997936507936508
26161,74,1.7567567567567568,21.28863963963964,69,1.8985507246376812,25.16334299516908,81,1.6049382716049383,30.52311728395062,11,4.090909090909091,21.73221212121212,19,3.5789473684210527,25.536877192982455,9,4,30.60472222222222,4,5.5,21.67941666666667,4,5.25,26.359750000000002,3,5.333333333333333,31.11611111111111
26163,74,1.7567567567567568,21.89673873873874,69,1.8840579710144927,25.620454106280192,84,1.5476190476190477,30.54437074829932,12,4,22.342805555555554,14,3.7857142857142856,26.173666666666666,7,4.428571428571429,31.034591836734695,3,5.666666666666667,22.435666666666666,4,5.25,26.806583333333332,3,6,31.50015873015873
26165,92,1.7717391304347827,19.54624145962733,80,2.025,23.617536904761906,100,1.61,29.022759999999998,16,4,19.878700892857143,19,4.052631578947368,24.202786967418547,13,4.076923076923077,29.459307692307693,4,5.5,20.13292857142857,6,5.666666666666667,24.285214285714286,5,5.4,29.5972
27001,88,1.8295454545454546,20.215386363636362,76,2.1315789473684212,24.055835944026732,92,1.75,28.89402950310559,17,4.235294117647059,20.903176470588235,24,4,24.568063822751323,16,4,29.332544642857144,6,5.666666666666667,21.266083333333334,5,6.2,25.31520634920635,4,6,29.496428571428574
27003,86,1.8837209302325582,21.348211794019935,76,2.1184210526315788,25.388626670843777,103,1.5825242718446602,30.638506703652336,19,4.105263157894737,21.896379699248122,19,4.368421052631579,25.97555931495405,13,4.3076923076923075,30.98701465201465,8,5.25,22.319214285714285,9,5.777777777777778,26.339236331569666,6,5.5,31.41936507936508
27005,88,1.8295454545454546,20.066186553030303,82,1.9634146341463414,24.065518292682928,109,1.4770642201834863,29.011577981651378,17,4.176470588235294,20.50496568627451,23,3.869565217391304,24.40771739130435,9,4.222222222222222,29.858,7,5.714285714285714,20.869678571428572,6,5.666666666666667,25.141111111111112,4,5.5,29.750083333333336
27007,88,1.8295454545454546,19.644051677489177,78,2.0641025641025643,23.628985042735042,100,1.61,28.531825,20,3.95,20.10582738095238,21,4.142857142857143,24.088849206349206,15,3.933333333333333,29.080833333333334,5,6.2,20.716809523809523,8,5.5,24.444583333333334,4,5.5,29.571666666666665
27009,95,1.7157894736842105,20.76628596491228,76,2.1184210526315788,24.907748538011695,105,1.5523809523809524,30.22608888888889,17,3.823529411764706,21.306303921568627,25,3.88,25.342755555555556,13,3.6153846153846154,30.82302564102564,5,5,22.0016,5,6.2,26.10511111111111,2,5,31.298
27011,91,1.7692307692307692,21.031239926739925,80,2.0375,25.324439285714284,111,1.4594594594594594,30.64873873873874,20,3.8,21.563391666666668,17,4.352941176470588,25.737361344537817,9,4.111111111111111,30.802777777777777,5,5.4,22.1714,6,6,26.21002380952381,2,6,31.245
27013,93,1.7311827956989247,21.569831541218637,71,2.267605633802817,25.679860831656608,106,1.5188679245283019,30.787278301886793,17,4.176470588235294,22.15319607843137,20,4.4,26.008255952380953,11,3.909090909090909,31.242409090909092,7,5.285714285714286,22.573714285714285,9,5.777777777777778,26.436402116402117,4,5.25,31.618916666666667
27015,87,1.8505747126436782,21.55596551724138,83,1.9397590361445782,25.622034136546183,103,1.5631067961165048,30.867550161812296,18,4.166666666666667,22.0455,17,4.117647058823529,26.16699019607843,13,3.923076923076923,31.326358974358975,8,5.25,22.376541666666668,7,5.428571428571429,26.735666666666667,4,5.75,31.719
27017,100,1.61,19.568175,74,2.189189189189189,23.81713642213642,96,1.7083333333333333,29.155831845238094,13,4.153846153846154,20.318653846153847,23,4.217391304347826,24.218612836438922,16,3.9375,29.58655357142857,5,5,20.997999999999998,10,5.5,24.59764285714286,5,5.4,29.99297142857143
27019,82,1.9634146341463414,21.607138211382114,75,2.1466666666666665,25.513467936507936,99,1.6565656565656566,30.649217171717172,20,4.1,21.970016666666666,20,4.2,26.057504761904763,14,4.142857142857143,30.895892857142858,8,5.125,22.575875,9,5.555555555555555,26.485936507936508,5,5.6,31.484
27021,89,1.8089887640449438,20.009956928838953,76,2.1184210526315788,23.962232142857143,96,1.6979166666666667,28.726444444444443,21,4,20.580055555555557,24,3.9166666666666665,24.462693452380954,16,4,29.153979166666666,6,5.5,21.302833333333332,5,6.4,25.162761904761904,4,5.75,29.60216666666667
27023,87,1.8505747126436782,21.27104980842912,79,2.037974683544304,25.49721518987342,105,1.542857142857143,30.73465238095238,17,4.352941176470588,21.75949019607843,17,4.470588235294118,25.971176470588237,10,4.4,30.99635,7,5.714285714285714,21.996142857142857,6,6.166666666666667,26.46777777777778,4,6,31.342125
27025,86,1.872093023255814,21.13161018826135,75,2.1466666666666665,25.094794285714286,102,1.607843137254902,30.246926937441643,16,4.375,21.721467261904763,20,4.3,25.64572857142857,12,4.583333333333333,30.673878968253966,8,5.5,21.836892857142857,8,6,25.96244642857143,5,6.2,30.780142857142856
27027,98,1.6428571428571428,20.58087925170068,88,1.8522727272727273,24.81064529220779,110,1.4636363636363636,30.331007575757575,13,4.538461538461538,21.094320512820513,18,4.055555555555555,25.27593253968254,10,4.2,30.868583333333333,5,6,21.0904,5,6.2,25.74352380952381,3,6,31.066666666666666
27029,96,1.6875,19.403338541666667,86,1.872093023255814,23.531658084163897,101,1.613861386138614,28.660557755775578,18,3.6666666666666665,19.99725,21,3.857142857142857,24.033933106575965,14,4.142857142857143,29.07152380952381,4,5.25,20.740333333333332,6,5.833333333333333,24.67751587301587,4,5.5,29.630333333333333
27031,71,1.8169014084507042,18.570704225352113,60,2.15,21.939947222222223,73,1.7671232876712328,26.315842465753423,19,3.5789473684210527,18.87236842105263,17,4.176470588235294,22.384225490196076,13,4.230769230769231,26.757807692307694,3,5,19.87333333333333,8,5.125,22.598875,7,5,26.856285714285715
27033,86,1.872093023255814,21.347397286821707,79,2.037974683544304,25.38015250150693,102,1.588235294117647,30.63230882352941,20,4,21.775808333333334,19,4.2105263157894735,25.841160401002504,13,4,30.92119230769231,6,5.5,22.257833333333334,7,5.714285714285714,26.281244897959184,4,5.5,31.166583333333335
27035,92,1.7608695652173914,20.416003623188406,75,2.16,24.339033333333333,98,1.653061224489796,29.278371720116617,21,3.8095238095238093,21.05368253968254,24,4,24.79885416666667,14,3.9285714285714284,29.691102040816325,4,5.25,22.060166666666667,5,6.4,25.445,3,6,29.656809523809525
27037,90,1.788888888888889,21.46021111111111,77,2.090909090909091,25.481618738404453,99,1.6464646464646464,30.779729437229438,18,4.055555555555555,22.01411111111111,18,4.333333333333333,26.11720238095238,12,4.416666666666667,31.05985119047619,7,5.142857142857143,22.647,8,5.625,26.56985119047619,6,5.5,31.250396825396827
27039,97,1.6804123711340206,20.9705412371134,80,2.0125,25.01205238095238,104,1.5480769230769231,30.05325434981685,18,3.8333333333333335,21.645972222222223,18,4.222222222222222,25.519677248677247,9,4.333333333333333,30.567050264550264,6,5.166666666666667,22.095555555555556,7,5.571428571428571,26.032027210884355,3,6,30.256984126984126
27041,93,1.7311827956989247,20.536216845878137,77,2.090909090909091,24.521945269016697,106,1.528301886792453,29.562740341419588,18,3.888888888888889,20.98962037037037,23,3.9130434782608696,24.944990683229815,12,3.6666666666666665,30.147123015873017,5,5.4,21.313466666666667,5,6.2,25.53712380952381,1,7,30.137142857142855
27043,92,1.75,21.53418297101449,76,2.1184210526315788,25.529913847117793,105,1.5333333333333334,30.58887755102041,18,3.888888888888889,22.101935185185184,19,4.315789473684211,25.92176065162907,9,4.333333333333333,31.025793650793652,6,5.166666666666667,22.567611111111113,7,5.857142857142857,26.444897959183674,4,5.75,31.246785714285714
27045,94,1.7340425531914894,21.137388551165145,80,2.0125,25.15541011904762,99,1.6565656565656566,30.320127585377584,19,3.8947368421052633,21.60471177944862,20,4.15,25.520140476190477,13,4.461538461538462,30.539048534798535,5,5.6,21.93790476190476,7,6,25.89587755102041,5,6.4,30.495026190476192
27047,89,1.8202247191011236,21.325074906367043,79,2.037974683544304,25.235415310427967,102,1.588235294117647,30.185972222222222,18,4.055555555555555,21.85425925925926,20,4.2,25.658140476190475,11,4.181818181818182,30.666742424242425,6,5.5,22.22888888888889,7,5.714285714285714,26.170639455782315,3,6.333333333333333,30.63111111111111
27049,92,1.7608695652173914,21.274159420289855,74,2.175675675675676,25.3020481016731,96,1.6770833333333333,30.490875992063494,17,4,22.021039215686276,18,4.555555555555555,25.818142195767194,12,4.5,30.676591269841268,6,5.166666666666667,22.45488888888889,8,6,26.204153273809524,6,5.833333333333333,30.872071428571427
27051,92,1.75,20.757956521739132,82,1.9634146341463414,24.828676829268293,107,1.5046728971962617,29.90656542056075,17,4,21.21070588235294,20,3.9,25.286825,12,3.75,30.472291666666667,5,5.6,21.5954,5,5.8,25.9528,2,6,30.6175
27053,83,1.9397590361445782,21.533781411359726,78,2.0641025641025643,25.504743284493284,99,1.6262626262626263,30.813378547378548,18,4.333333333333333,22.004103174603173,18,4.333333333333333,26.195276455026455,13,4.3076923076923075,31.1922673992674,8,5.375,22.49610714285714,9,5.555555555555555,26.51620105820106,6,5.5,31.55963492063492
27055,85,1.8941176470588235,21.39155742296919,74,2.175675675675676,25.422468093093094,106,1.5188679245283019,30.60678459119497,19,4.052631578947368,21.789072681704262,17,5,25.73221405228758,15,3.7333333333333334,31.165277777777778,5,6.2,22.01780952380952,8,6.875,25.990746527777777,2,6.5,30.854166666666668
27057,103,1.5728155339805825,19.665818770226537,82,1.9634146341463414,23.732540650406506,100,1.61,28.79422476190476,17,3.5294117647058822,20.25378431372549,22,3.8636363636363638,24.244924242424243,15,4.066666666666666,29.256498412698413,2,5.5,21.24133333333333,6,5.666666666666667,24.831666666666667,6,5.5,29.438468253968253
27059,90,1.8,20.92048121693122,76,2.1184210526315788,25.023842418546366,103,1.5728155339805825,30.329602404068424,17,4.117647058823529,21.501371148459384,22,4,25.514637445887445,12,4.25,30.7740873015873,7,5.285714285714286,21.658448979591835,6,6,25.991031746031744,5,5.8,30.80914285714286
27061,95,1.7157894736842105,19.345873182957394,76,2.1315789473684212,23.459188753132832,95,1.694736842105263,28.45790350877193,17,4.0588235294117645,19.98017366946779,23,4.043478260869565,23.91340631469979,15,4,29.03538888888889,5,5.6,20.78092380952381,6,5.833333333333333,24.529029761904763,4,5.5,28.978749999999998
27063,86,1.872093023255814,21.382612403100776,79,2.037974683544304,25.34427938517179,104,1.5673076923076923,30.539732371794873,20,4.05,21.814233333333334,20,4.2,25.80765357142857,13,4,30.755166666666668,6,5.666666666666667,22.10216666666667,7,5.857142857142857,26.191034013605442,4,5.75,31.0395
27065,96,1.6770833333333333,20.570569444444445,75,2.16,24.697997037037037,97,1.6597938144329898,30.088754540991655,15,4.133333333333334,21.317644444444444,23,4.086956521739131,25.185207729468598,15,4.066666666666666,30.29094603174603,5,5.8,21.652766666666665,7,6.142857142857143,25.589492063492063,5,5.8,30.50017142857143
27067,86,1.872093023255814,21.07905426356589,80,2.0125,25.15192767857143,107,1.5233644859813085,30.235632843791723,19,4.2105263157894735,21.50361403508772,21,4,25.52162925170068,9,4,30.849746031746033,7,5.571428571428571,21.875761904761905,5,5.4,26.632342857142856,2,6,31.473857142857142
27069,104,1.5480769230769231,19.349046474358975,77,2.090909090909091,23.784027210884354,99,1.6262626262626263,29.11472558922559,11,4.181818181818182,19.924166666666668,21,4.0476190476190474,24.134766439909296,16,3.9375,29.437052083333334,4,5.75,20.04625,6,5.833333333333333,24.55057142857143,4,5.5,29.974666666666668
27071,90,1.788888888888889,18.951291534391533,75,2.1466666666666665,23.135040317460316,98,1.6428571428571428,28.43284523809524,15,4.266666666666667,19.48408253968254,19,4.526315789473684,23.770948621553885,16,3.625,29.111177083333335,6,6,19.600761904761903,7,6.428571428571429,24.014598639455784,3,5.333333333333333,29.735444444444443
27073,90,1.788888888888889,21.22574074074074,78,2.0641025641025643,25.52885775335775,107,1.5046728971962617,30.800643302180685,17,4.235294117647059,21.812745098039215,18,4.5,25.851439153439152,9,4,31.12987037037037,6,5.666666666666667,22.036666666666665,7,6.142857142857143,26.29774829931973,2,5.5,31.590666666666667
27075,78,1.6666666666666667,19.30363247863248,63,2.0634920634920637,23.1170873015873,76,1.6973684210526316,28.191212719298246,13,3.6153846153846154,19.874102564102564,18,3.9444444444444446,23.388972222222222,14,3.7857142857142856,28.554440476190475,3,5,20.596666666666668,7,5.142857142857143,23.592238095238095,4,5,28.5145
27077,90,1.8,19.120719576719576,79,2.037974683544304,23.235001054852322,98,1.6428571428571428,28.447948979591835,18,3.8333333333333335,19.594153439153438,16,4.5625,23.941255208333335,17,3.7058823529411766,29.03464705882353,4,6,19.96785714285714,7,6.285714285714286,24.180488095238093,3,5.666666666666667,29.470222222222223
27079,91,1.7802197802197801,21.442097069597068,72,2.236111111111111,25.46860515873016,103,1.5728155339805825,30.539131067961165,16,4.25,22.101927083333333,20,4.3,25.867228571428573,14,3.7142857142857144,30.870392857142857,7,5.285714285714286,22.511666666666667,9,5.555555555555555,26.337359788359787,3,5.333333333333333,31.647111111111112
27081,80,2.025,20.92821875,75,2.1466666666666665,25.035431746031747,101,1.613861386138614,30.112958981612447,19,4.368421052631579,21.248552631578946,20,4.5,25.308619047619047,11,4.454545454545454,30.525805194805194,7,5.857142857142857,21.546666666666667,7,6.571428571428571,25.761530612244897,4,6,30.843464285714287
27083,84,1.9404761904761905,21.340944444444446,79,2.037974683544304,25.51064707655214,100,1.61,30.68106166666667,19,4.2105263157894735,21.73259649122807,18,4.5,25.8883955026455,12,4.166666666666667,31.032597222222222,7,5.571428571428571,22.158952380952382,6,6.666666666666667,26.381714285714285,4,6.25,31.480708333333332
27085,85,1.8941176470588235,21.277864705882354,77,2.103896103896104,25.31580921459493,102,1.607843137254902,30.40578431372549,20,4.05,21.610675,23,3.782608695652174,25.6574917184265,13,3.8461538461538463,30.61346153846154,8,5.25,22.163875,6,5.333333333333333,26.542190476190477,3,5.333333333333333,31.85611111111111
27087,94,1.7234042553191489,19.79452039007092,88,1.8295454545454546,23.899698322510822,103,1.5728155339805825,29.109789644012945,17,4,20.237642156862744,20,3.9,24.41292261904762,14,4,29.472380952380952,4,6,20.6401875,5,6,25.03352380952381,4,5.5,29.901666666666667
27089,99,1.6363636363636365,19.548739057239057,81,1.9876543209876543,23.877430041152262,101,1.603960396039604,29.20980198019802,17,3.7058823529411766,19.93471568627451,16,4.5,24.500739583333335,15,3.933333333333333,29.557666666666666,4,5.25,20.564,6,6,24.702666666666666,4,5.5,30.1925
27091,89,1.8089887640449438,21.58209550561798,77,2.103896103896104,25.55149752628324,106,1.528301886792453,30.73875,20,3.95,21.943575,18,4.5,25.999739417989417,11,4.181818181818182,30.999772727272727,6,5.5,22.349833333333333,7,6,26.423020408163264,4,5.75,31.26375
27093,90,1.8,21.12138148148148,78,2.0641025641025643,25.153990842490842,104,1.5480769230769231,30.200358974358974,20,3.95,21.554216666666665,24,3.75,25.485261904761906,10,4,30.644733333333335,6,5.166666666666667,22.081277777777778,6,5.333333333333333,26.357714285714287,2,7,31.510333333333335
27095,94,1.7234042553191489,20.7558006585613,75,2.1866666666666665,24.720456825396827,100,1.62,29.953341904761906,16,4,21.45032886904762,23,4.130434782608695,25.22822877846791,15,3.933333333333333,30.177946031746032,5,5.6,21.927885714285715,7,6.142857142857143,25.56525170068027,5,5.4,30.47617142857143
27097,93,1.7419354838709677,20.493164874551972,75,2.16,24.620377142857144,107,1.5046728971962617,29.94276924788607,21,3.6666666666666665,20.955920634920634,25,3.88,24.99033142857143,11,4,30.541028138528137,4,5.25,21.94775,5,5.8,25.789657142857145,2,7,30.103571428571428
27099,91,1.7692307692307692,21.101300366300368,80,2.0375,25.06388630952381,103,1.5631067961165048,30.049793111419326,20,3.85,21.55666666666667,20,4.25,25.43354523809524,11,4.090909090909091,30.38806277056277,6,5.333333333333333,21.97861111111111,7,6,25.88870068027211,2,6.5,30.251428571428573
27101,86,1.872093023255814,21.088397286821706,79,2.050632911392405,25.150084589109905,103,1.5728155339805825,30.355272653721684,18,4.5,21.49012037037037,18,4.666666666666667,25.585649029982363,14,4.142857142857143,30.449505952380953,8,5.625,21.681625,8,6.25,25.787501984126983,4,6.25,30.896395833333333
27103,89,1.8089887640449438,21.581003745318352,72,2.236111111111111,25.672645171957672,106,1.528301886792453,30.797970125786165,16,4.3125,22.204645833333334,21,4.238095238095238,26.003831065759638,12,3.9166666666666665,31.21123611111111,7,5.285714285714286,22.61252380952381,9,5.555555555555555,26.531624338624336,4,5.25,31.673916666666667
27105,88,1.8295454545454546,21.198212121212123,79,2.037974683544304,25.231095539481615,106,1.5188679245283019,30.439088050314467,19,4.157894736842105,21.63198245614035,18,4.611111111111111,25.6673082010582,12,4.083333333333333,30.601111111111113,7,5.571428571428571,22.01514285714286,9,5.888888888888889,25.883412698412698,5,5.4,30.61466666666667
27107,97,1.6701030927835052,20.218297250859106,91,1.7692307692307692,24.421638932496077,110,1.4636363636363636,29.790522727272727,14,4.214285714285714,20.822130952380952,19,3.8947368421052633,24.942849624060152,12,3.9166666666666665,30.268541666666668,4,6,21.121208333333335,5,6,25.489495238095238,3,5.666666666666667,30.741666666666667
27109,96,1.6875,21.089019097222224,82,1.9634146341463414,25.149149245063878,103,1.5728155339805825,30.409423485899215,15,4.066666666666666,21.840055555555555,20,4,25.662261904761905,10,4.4,30.641061904761905,6,5.166666666666667,22.17388888888889,7,5.571428571428571,26.155272108843537,4,6,30.759738095238095
27111,91,1.7692307692307692,20.435395604395605,84,1.9285714285714286,24.386567460317462,104,1.5480769230769231,29.341253205128204,17,3.823529411764706,21.011529411764705,19,3.9473684210526314,24.897719298245615,10,4.2,30.018533333333334,5,5.2,21.10653333333333,6,5.666666666666667,25.454166666666666,4,5.5,30.058416666666666
27113,103,1.5922330097087378,19.438747572815533,83,1.9397590361445782,23.737216006884683,107,1.514018691588785,29.03859657320872,15,3.933333333333333,20.061066666666665,16,4.375,24.386495535714285,13,3.8461538461538463,29.431910256410255,5,5.4,20.432199999999998,6,6,24.630515873015874,3,5.333333333333333,30.018555555555555
27115,96,1.6875,20.367734375,77,2.116883116883117,24.500172026386313,101,1.603960396039604,29.777904644035832,14,4.142857142857143,21.087678571428572,21,4.285714285714286,25.053964096749812,14,4.142857142857143,30.210597789115646,6,5.166666666666667,21.40861111111111,7,6.428571428571429,25.425106575963717,4,6.25,30.290008928571428
27117,89,1.8089887640449438,20.955166666666667,75,2.1466666666666665,25.062165925925925,101,1.5940594059405941,30.25412211221122,16,4.625,21.407489583333334,19,4.578947368421052,25.42933918128655,13,4.153846153846154,30.378564102564102,8,5.75,21.574666666666666,7,6.428571428571429,25.791777777777778,4,6.25,30.722416666666668
27119,100,1.62,19.77951880952381,88,1.8409090909090908,24.10399337121212,101,1.5940594059405941,29.413838283828383,14,4.214285714285714,20.530848639455783,20,4,24.58182083333333,13,4.076923076923077,29.912897435897435,5,5.8,20.78887619047619,5,6.2,25.14545,4,5.5,30.439416666666666
27121,95,1.7052631578947368,20.691291228070174,76,2.1184210526315788,24.796113721804513,107,1.5233644859813085,29.89546951490877,17,3.8823529411764706,21.186627450980392,22,4,25.16202922077922,11,3.8181818181818183,30.479112554112554,4,5.75,21.724,4,6.25,25.98636904761905,1,7,30.428571428571427
27123,84,1.9166666666666667,21.467092120181405,76,2.1184210526315788,25.418524436090227,102,1.5980392156862746,30.644460550887022,17,4.411764705882353,22.007984593837534,18,4.388888888888889,26.09015873015873,12,4.5,31.023331349206348,8,5.375,22.45957142857143,9,5.555555555555555,26.412354497354496,7,5.428571428571429,31.300353741496597
27125,95,1.694736842105263,19.713161152882204,87,1.8735632183908046,23.96300328407225,104,1.5480769230769231,29.24025801282051,14,4.642857142857143,20.388593537414966,20,4,24.444814285714287,14,3.7142857142857144,29.617630952380953,7,6,20.4288537414966,5,6,25.049590476190478,3,5.333333333333333,30.288666666666668
