StCoFIPS,month,season,n_days,total_days,pct_days
04005,5,Temperate,26,31,0.8387096774193549
04005,6,Warm,30,30,1
04005,7,Warm,31,31,1
04005,8,Warm,31,31,1
04005,9,Warm,30,30,1
04005,10,Temperate,31,31,1
04005,11,Cold,15,30,0.5
04005,12,Cold,31,31,1
04007,1,Cold,31,31,1
04007,2,Cold,28,28,1
04007,3,Temperate,20,31,0.6451612903225806
04007,4,Temperate,30,30,1
04007,5,Temperate,28,31,0.9032258064516129
04007,6,Warm,30,30,1
04007,7,Warm,31,31,1
04007,8,Warm,31,31,1
04007,9,Warm,30,30,1
04007,10,Temperate,29,31,0.9354838709677419
04007,11,Cold,15,30,0.5
04007,12,Cold,31,31,1
04009,1,Cold,31,31,1
04009,2,Cold,28,28,1
04009,3,Temperate,21,31,0.6774193548387096
04009,4,Temperate,30,30,1
04009,5,Temperate,26,31,0.8387096774193549
04009,6,Warm,30,30,1
04009,7,Warm,31,31,1
04009,8,Warm,31,31,1
04009,9,Warm,30,30,1
04009,10,Temperate,27,31,0.8709677419354839
04009,11,Cold,18,30,0.6
04009,12,Cold,31,31,1
04011,1,Cold,31,31,1
04011,2,Cold,28,28,1
04011,3,Temperate,19,31,0.6129032258064516
04011,4,Temperate,30,30,1
04011,5,Temperate,26,31,0.8387096774193549
04011,6,Warm,30,30,1
04011,7,Warm,31,31,1
04011,8,Warm,31,31,1
04011,9,Warm,30,30,1
04011,10,Temperate,27,31,0.8709677419354839
04011,11,Cold,18,30,0.6
04011,12,Cold,31,31,1
04012,1,Cold,31,31,1
04012,2,Cold,28,28,1
04012,3,Temperate,23,31,0.7419354838709677
04012,4,Temperate,30,30,1
04012,5,Temperate,27,31,0.8709677419354839
04012,6,Warm,30,30,1
04012,7,Warm,31,31,1
04012,8,Warm,31,31,1
04012,9,Warm,30,30,1
04012,10,Temperate,28,31,0.9032258064516129
04012,11,Cold,18,30,0.6
04012,12,Cold,31,31,1
04013,1,Cold,31,31,1
04013,2,Cold,28,28,1
04013,3,Temperate,22,31,0.7096774193548387
04013,4,Temperate,30,30,1
04013,5,Temperate,29,31,0.9354838709677419
04013,6,Warm,30,30,1
04013,7,Warm,31,31,1
04013,8,Warm,31,31,1
04013,9,Warm,30,30,1
04013,10,Temperate,29,31,0.9354838709677419
04013,11,Cold,17,30,0.5666666666666667
04013,12,Cold,31,31,1
04015,1,Cold,31,31,1
04015,2,Cold,28,28,1
04015,3,Temperate,23,31,0.7419354838709677
04015,4,Temperate,30,30,1
04015,5,Temperate,26,31,0.8387096774193549
04015,6,Warm,30,30,1
04015,7,Warm,31,31,1
04015,8,Warm,31,31,1
04015,9,Warm,30,30,1
04015,10,Temperate,29,31,0.9354838709677419
04015,11,Cold,16,30,0.5333333333333333
04015,12,Cold,31,31,1
04017,1,Cold,31,31,1
04017,2,Cold,28,28,1
04017,3,Temperate,21,31,0.6774193548387096
04017,4,Temperate,30,30,1
04017,5,Temperate,26,31,0.8387096774193549
04017,6,Warm,30,30,1
04017,7,Warm,31,31,1
04017,8,Warm,31,31,1
04017,9,Warm,30,30,1
04017,10,Temperate,30,31,0.967741935483871
04017,11,Cold,17,30,0.5666666666666667
04017,12,Cold,31,31,1
04019,1,Cold,31,31,1
04019,2,Cold,28,28,1
04019,3,Temperate,17,31,0.5483870967741935
04019,4,Temperate,29,30,0.9666666666666667
04019,5,Temperate,28,31,0.9032258064516129
04019,6,Warm,30,30,1
04019,7,Warm,31,31,1
04019,8,Warm,31,31,1
04019,9,Warm,30,30,1
04019,10,Temperate,28,31,0.9032258064516129
04019,11,Temperate,16,30,0.5333333333333333
04019,12,Cold,31,31,1
04021,1,Cold,31,31,1
04021,2,Cold,28,28,1
04021,3,Temperate,21,31,0.6774193548387096
04021,4,Temperate,30,30,1
04021,5,Temperate,28,31,0.9032258064516129
04021,6,Warm,30,30,1
04021,7,Warm,31,31,1
04021,8,Warm,31,31,1
04021,9,Warm,30,30,1
04021,10,Temperate,29,31,0.9354838709677419
04021,11,Cold,15,30,0.5
04021,12,Cold,31,31,1
04023,1,Cold,31,31,1
04023,2,Cold,28,28,1
04023,3,Temperate,16,31,0.5161290322580645
04023,4,Temperate,29,30,0.9666666666666667
04023,5,Temperate,29,31,0.9354838709677419
04023,6,Warm,29,30,0.9666666666666667
04023,7,Warm,31,31,1
04023,8,Warm,31,31,1
04023,9,Warm,30,30,1
04023,10,Temperate,28,31,0.9032258064516129
04023,11,Cold,15,30,0.5
04023,12,Cold,31,31,1
04025,1,Cold,31,31,1
04025,2,Cold,28,28,1
04025,3,Temperate,19,31,0.6129032258064516
04025,4,Temperate,29,30,0.9666666666666667
04025,5,Temperate,27,31,0.8709677419354839
04025,6,Warm,30,30,1
04025,7,Warm,31,31,1
04025,8,Warm,31,31,1
04025,9,Warm,30,30,1
04025,10,Temperate,30,31,0.967741935483871
04025,11,Cold,18,30,0.6
04025,12,Cold,31,31,1
04027,1,Cold,31,31,1
04027,2,Cold,28,28,1
04027,3,Temperate,22,31,0.7096774193548387
04027,4,Temperate,30,30,1
04027,5,Temperate,29,31,0.9354838709677419
04027,6,Warm,28,30,0.9333333333333333
04027,7,Warm,31,31,1
04027,8,Warm,31,31,1
04027,9,Warm,30,30,1
04027,10,Temperate,28,31,0.9032258064516129
04027,11,Cold,21,30,0.7
04027,12,Cold,31,31,1
05001,1,Cold,31,31,1
05001,2,Cold,28,28,1
05001,3,Temperate,21,31,0.6774193548387096
05001,4,Temperate,30,30,1
05001,5,Temperate,16,31,0.5161290322580645
05001,6,Warm,30,30,1
05001,7,Warm,31,31,1
05001,8,Warm,31,31,1
05001,9,Warm,26,30,0.8666666666666667
05001,10,Temperate,31,31,1
05001,11,Cold,19,30,0.6333333333333333
05001,12,Cold,31,31,1
05003,1,Cold,31,31,1
05003,2,Cold,28,28,1
05003,3,Temperate,22,31,0.7096774193548387
05003,4,Temperate,30,30,1
05003,5,Warm,17,31,0.5483870967741935
05003,6,Warm,30,30,1
05003,7,Warm,31,31,1
05003,8,Warm,31,31,1
05003,9,Warm,27,30,0.9
05003,10,Temperate,29,31,0.9354838709677419
05003,11,Cold,20,30,0.6666666666666666
05003,12,Cold,31,31,1
05005,1,Cold,31,31,1
05005,2,Cold,28,28,1
05005,3,Temperate,21,31,0.6774193548387096
05005,4,Temperate,30,30,1
05005,5,Temperate,16,31,0.5161290322580645
05005,6,Warm,30,30,1
05005,7,Warm,31,31,1
05005,8,Warm,31,31,1
05005,9,Warm,28,30,0.9333333333333333
05005,10,Temperate,31,31,1
05005,11,Cold,19,30,0.6333333333333333
05005,12,Cold,31,31,1
05007,1,Cold,31,31,1
05007,2,Cold,28,28,1
05007,3,Temperate,25,31,0.8064516129032258
05007,4,Temperate,30,30,1
05007,5,Warm,17,31,0.5483870967741935
05007,6,Warm,30,30,1
05007,7,Warm,31,31,1
05007,8,Warm,31,31,1
05007,9,Warm,28,30,0.9333333333333333
05007,10,Temperate,29,31,0.9354838709677419
05007,11,Cold,18,30,0.6
05007,12,Cold,31,31,1
05009,1,Cold,31,31,1
05009,2,Cold,28,28,1
05009,3,Temperate,20,31,0.6451612903225806
05009,4,Temperate,30,30,1
05009,5,Temperate,17,31,0.5483870967741935
05009,6,Warm,30,30,1
05009,7,Warm,31,31,1
05009,8,Warm,31,31,1
05009,9,Warm,27,30,0.9
05009,10,Temperate,31,31,1
05009,11,Cold,19,30,0.6333333333333333
05009,12,Cold,31,31,1
05011,1,Cold,31,31,1
05011,2,Cold,28,28,1
05011,3,Temperate,21,31,0.6774193548387096
05011,4,Temperate,30,30,1
05011,5,Warm,17,31,0.5483870967741935
05011,6,Warm,30,30,1
05011,7,Warm,31,31,1
05011,8,Warm,31,31,1
05011,9,Warm,27,30,0.9
05011,10,Temperate,31,31,1
05011,11,Cold,20,30,0.6666666666666666
05011,12,Cold,31,31,1
05013,1,Cold,31,31,1
05013,2,Cold,28,28,1
05013,3,Temperate,21,31,0.6774193548387096
05013,4,Temperate,30,30,1
05013,5,Warm,16,31,0.5161290322580645
05013,6,Warm,30,30,1
05013,7,Warm,31,31,1
05013,8,Warm,31,31,1
05013,9,Warm,27,30,0.9
05013,10,Temperate,30,31,0.967741935483871
05013,11,Cold,20,30,0.6666666666666666
05013,12,Cold,31,31,1
05015,1,Cold,31,31,1
05015,2,Cold,28,28,1
05015,3,Temperate,24,31,0.7741935483870968
05015,4,Temperate,30,30,1
05015,5,Temperate,16,31,0.5161290322580645
05015,6,Warm,30,30,1
05015,7,Warm,31,31,1
05015,8,Warm,31,31,1
05015,9,Warm,28,30,0.9333333333333333
05015,10,Temperate,30,31,0.967741935483871
05015,11,Cold,18,30,0.6
05015,12,Cold,31,31,1
05017,1,Cold,31,31,1
05017,2,Cold,28,28,1
05017,3,Temperate,22,31,0.7096774193548387
05017,4,Temperate,30,30,1
05017,5,Warm,17,31,0.5483870967741935
05017,6,Warm,30,30,1
05017,7,Warm,31,31,1
05017,8,Warm,31,31,1
05017,9,Warm,27,30,0.9
05017,10,Temperate,31,31,1
05017,11,Cold,19,30,0.6333333333333333
05017,12,Cold,31,31,1
05019,1,Cold,31,31,1
05019,2,Cold,28,28,1
05019,3,Temperate,22,31,0.7096774193548387
05019,4,Temperate,30,30,1
05019,5,Temperate,16,31,0.5161290322580645
05019,6,Warm,30,30,1
05019,7,Warm,31,31,1
05019,8,Warm,31,31,1
05019,9,Warm,27,30,0.9
05019,10,Temperate,30,31,0.967741935483871
05019,11,Cold,20,30,0.6666666666666666
05019,12,Cold,31,31,1
05021,1,Cold,31,31,1
05021,2,Cold,28,28,1
05021,3,Temperate,22,31,0.7096774193548387
05021,4,Temperate,30,30,1
05021,5,Warm,16,31,0.5161290322580645
05021,6,Warm,30,30,1
05021,7,Warm,31,31,1
05021,8,Warm,31,31,1
05021,9,Warm,26,30,0.8666666666666667
05021,10,Temperate,31,31,1
05021,11,Cold,19,30,0.6333333333333333
05021,12,Cold,31,31,1
05023,1,Cold,31,31,1
05023,2,Cold,28,28,1
05023,3,Temperate,23,31,0.7419354838709677
05023,4,Temperate,30,30,1
05023,5,Temperate,16,31,0.5161290322580645
05023,6,Warm,30,30,1
05023,7,Warm,31,31,1
05023,8,Warm,31,31,1
05023,9,Warm,28,30,0.9333333333333333
05023,10,Temperate,31,31,1
05023,11,Cold,19,30,0.6333333333333333
05023,12,Cold,31,31,1
05025,1,Cold,31,31,1
05025,2,Cold,28,28,1
05025,3,Temperate,21,31,0.6774193548387096
05025,4,Temperate,30,30,1
05025,5,Temperate,16,31,0.5161290322580645
05025,6,Warm,30,30,1
05025,7,Warm,31,31,1
05025,8,Warm,31,31,1
05025,9,Warm,27,30,0.9
05025,10,Temperate,31,31,1
05025,11,Cold,20,30,0.6666666666666666
05025,12,Cold,31,31,1
05027,1,Cold,31,31,1
05027,2,Cold,28,28,1
05027,3,Temperate,20,31,0.6451612903225806
05027,4,Temperate,30,30,1
05027,5,Warm,16,31,0.5161290322580645
05027,6,Warm,30,30,1
05027,7,Warm,31,31,1
05027,8,Warm,31,31,1
05027,9,Warm,27,30,0.9
05027,10,Temperate,29,31,0.9354838709677419
05027,11,Cold,20,30,0.6666666666666666
05027,12,Cold,31,31,1
05029,1,Cold,31,31,1
05029,2,Cold,28,28,1
05029,3,Temperate,23,31,0.7419354838709677
05029,4,Temperate,30,30,1
05029,5,Temperate,16,31,0.5161290322580645
05029,6,Warm,30,30,1
05029,7,Warm,31,31,1
05029,8,Warm,31,31,1
05029,9,Warm,28,30,0.9333333333333333
05029,10,Temperate,30,31,0.967741935483871
05029,11,Cold,19,30,0.6333333333333333
05029,12,Cold,31,31,1
05031,1,Cold,31,31,1
05031,2,Cold,28,28,1
05031,3,Temperate,22,31,0.7096774193548387
05031,4,Temperate,30,30,1
05031,5,Warm,16,31,0.5161290322580645
05031,6,Warm,30,30,1
05031,7,Warm,31,31,1
05031,8,Warm,31,31,1
05031,9,Warm,26,30,0.8666666666666667
05031,10,Temperate,31,31,1
05031,11,Cold,19,30,0.6333333333333333
05031,12,Cold,31,31,1
05033,1,Cold,31,31,1
05033,2,Cold,28,28,1
05033,3,Temperate,25,31,0.8064516129032258
05033,4,Temperate,30,30,1
05033,5,Warm,18,31,0.5806451612903226
05033,6,Warm,30,30,1
05033,7,Warm,31,31,1
05033,8,Warm,31,31,1
05033,9,Warm,29,30,0.9666666666666667
05033,10,Temperate,28,31,0.9032258064516129
05033,11,Cold,19,30,0.6333333333333333
05033,12,Cold,31,31,1
05035,1,Cold,31,31,1
05035,2,Cold,28,28,1
05035,3,Temperate,19,31,0.6129032258064516
05035,4,Temperate,30,30,1
05035,5,Warm,16,31,0.5161290322580645
05035,6,Warm,30,30,1
05035,7,Warm,31,31,1
05035,8,Warm,31,31,1
05035,9,Warm,26,30,0.8666666666666667
05035,10,Temperate,31,31,1
05035,11,Cold,19,30,0.6333333333333333
05035,12,Cold,31,31,1
05037,1,Cold,31,31,1
05037,2,Cold,28,28,1
05037,3,Temperate,21,31,0.6774193548387096
05037,4,Temperate,30,30,1
05037,5,Warm,16,31,0.5161290322580645
05037,6,Warm,30,30,1
05037,7,Warm,31,31,1
05037,8,Warm,31,31,1
05037,9,Warm,26,30,0.8666666666666667
05037,10,Temperate,31,31,1
05037,11,Cold,19,30,0.6333333333333333
05037,12,Cold,31,31,1
05039,1,Cold,31,31,1
05039,2,Cold,28,28,1
05039,3,Temperate,21,31,0.6774193548387096
05039,4,Temperate,30,30,1
05039,5,Temperate,16,31,0.5161290322580645
05039,6,Warm,30,30,1
05039,7,Warm,31,31,1
05039,8,Warm,31,31,1
05039,9,Warm,27,30,0.9
05039,10,Temperate,31,31,1
05039,11,Cold,20,30,0.6666666666666666
05039,12,Cold,31,31,1
05041,1,Cold,31,31,1
05041,2,Cold,28,28,1
05041,3,Temperate,22,31,0.7096774193548387
05041,4,Temperate,30,30,1
05041,5,Warm,17,31,0.5483870967741935
05041,6,Warm,30,30,1
05041,7,Warm,31,31,1
05041,8,Warm,31,31,1
05041,9,Warm,26,30,0.8666666666666667
05041,10,Temperate,31,31,1
05041,11,Cold,19,30,0.6333333333333333
05041,12,Cold,31,31,1
05043,1,Cold,31,31,1
05043,2,Cold,28,28,1
05043,3,Temperate,22,31,0.7096774193548387
05043,4,Temperate,30,30,1
05043,5,Warm,17,31,0.5483870967741935
05043,6,Warm,30,30,1
05043,7,Warm,31,31,1
05043,8,Warm,31,31,1
05043,9,Warm,27,30,0.9
05043,10,Temperate,31,31,1
05043,11,Cold,19,30,0.6333333333333333
05043,12,Cold,31,31,1
05045,1,Cold,31,31,1
05045,2,Cold,28,28,1
05045,3,Temperate,23,31,0.7419354838709677
05045,4,Temperate,30,30,1
05045,5,Temperate,16,31,0.5161290322580645
05045,6,Warm,30,30,1
05045,7,Warm,31,31,1
05045,8,Warm,31,31,1
05045,9,Warm,27,30,0.9
05045,10,Temperate,31,31,1
05045,11,Cold,19,30,0.6333333333333333
05045,12,Cold,31,31,1
05047,1,Cold,31,31,1
05047,2,Cold,28,28,1
05047,3,Temperate,24,31,0.7741935483870968
05047,4,Temperate,30,30,1
05047,5,Temperate,16,31,0.5161290322580645
05047,6,Warm,30,30,1
05047,7,Warm,31,31,1
05047,8,Warm,31,31,1
05047,9,Warm,28,30,0.9333333333333333
05047,10,Temperate,29,31,0.9354838709677419
05047,11,Cold,19,30,0.6333333333333333
05047,12,Cold,31,31,1
05049,1,Cold,31,31,1
05049,2,Cold,28,28,1
05049,3,Temperate,23,31,0.7419354838709677
05049,4,Temperate,30,30,1
05049,5,Warm,16,31,0.5161290322580645
05049,6,Warm,30,30,1
05049,7,Warm,31,31,1
05049,8,Warm,31,31,1
05049,9,Warm,28,30,0.9333333333333333
05049,10,Temperate,31,31,1
05049,11,Cold,19,30,0.6333333333333333
05049,12,Cold,31,31,1
05051,1,Cold,31,31,1
05051,2,Cold,28,28,1
05051,3,Temperate,22,31,0.7096774193548387
05051,4,Temperate,30,30,1
05051,5,Temperate,17,31,0.5483870967741935
05051,6,Warm,30,30,1
05051,7,Warm,31,31,1
05051,8,Warm,31,31,1
05051,9,Warm,27,30,0.9
05051,10,Temperate,31,31,1
05051,11,Cold,19,30,0.6333333333333333
05051,12,Cold,31,31,1
05053,1,Cold,31,31,1
05053,2,Cold,28,28,1
05053,3,Temperate,21,31,0.6774193548387096
05053,4,Temperate,30,30,1
05053,5,Temperate,16,31,0.5161290322580645
05053,6,Warm,30,30,1
05053,7,Warm,31,31,1
05053,8,Warm,31,31,1
05053,9,Warm,27,30,0.9
05053,10,Temperate,31,31,1
05053,11,Cold,20,30,0.6666666666666666
05053,12,Cold,31,31,1
05055,1,Cold,31,31,1
05055,2,Cold,28,28,1
05055,3,Temperate,22,31,0.7096774193548387
05055,4,Temperate,30,30,1
05055,5,Warm,16,31,0.5161290322580645
05055,6,Warm,30,30,1
05055,7,Warm,31,31,1
05055,8,Warm,31,31,1
05055,9,Warm,26,30,0.8666666666666667
05055,10,Temperate,31,31,1
05055,11,Cold,19,30,0.6333333333333333
05055,12,Cold,31,31,1
05057,1,Cold,31,31,1
05057,2,Cold,28,28,1
05057,3,Temperate,23,31,0.7419354838709677
05057,4,Temperate,30,30,1
05057,5,Warm,21,31,0.6774193548387096
05057,6,Warm,30,30,1
05057,7,Warm,31,31,1
05057,8,Warm,31,31,1
05057,9,Warm,28,30,0.9333333333333333
05057,10,Temperate,28,31,0.9032258064516129
05057,11,Cold,19,30,0.6333333333333333
05057,12,Cold,31,31,1
05059,1,Cold,31,31,1
05059,2,Cold,28,28,1
05059,3,Temperate,21,31,0.6774193548387096
05059,4,Temperate,30,30,1
05059,5,Temperate,17,31,0.5483870967741935
05059,6,Warm,30,30,1
05059,7,Warm,31,31,1
05059,8,Warm,31,31,1
05059,9,Warm,27,30,0.9
05059,10,Temperate,31,31,1
05059,11,Cold,19,30,0.6333333333333333
05059,12,Cold,31,31,1
05061,1,Cold,31,31,1
05061,2,Cold,28,28,1
05061,3,Temperate,24,31,0.7741935483870968
05061,4,Temperate,30,30,1
05061,5,Warm,19,31,0.6129032258064516
05061,6,Warm,30,30,1
05061,7,Warm,31,31,1
05061,8,Warm,31,31,1
05061,9,Warm,28,30,0.9333333333333333
05061,10,Temperate,28,31,0.9032258064516129
05061,11,Cold,19,30,0.6333333333333333
05061,12,Cold,31,31,1
05063,1,Cold,31,31,1
05063,2,Cold,28,28,1
05063,3,Temperate,22,31,0.7096774193548387
05063,4,Temperate,30,30,1
05063,5,Temperate,16,31,0.5161290322580645
05063,6,Warm,30,30,1
05063,7,Warm,31,31,1
05063,8,Warm,31,31,1
05063,9,Warm,26,30,0.8666666666666667
05063,10,Temperate,31,31,1
05063,11,Cold,19,30,0.6333333333333333
05063,12,Cold,31,31,1
05065,1,Cold,31,31,1
05065,2,Cold,28,28,1
05065,3,Temperate,23,31,0.7419354838709677
05065,4,Temperate,30,30,1
05065,5,Temperate,16,31,0.5161290322580645
05065,6,Warm,30,30,1
05065,7,Warm,31,31,1
05065,8,Warm,31,31,1
05065,9,Warm,28,30,0.9333333333333333
05065,10,Temperate,31,31,1
05065,11,Cold,19,30,0.6333333333333333
05065,12,Cold,31,31,1
05067,1,Cold,31,31,1
05067,2,Cold,28,28,1
05067,3,Temperate,21,31,0.6774193548387096
05067,4,Temperate,30,30,1
05067,5,Temperate,16,31,0.5161290322580645
05067,6,Warm,30,30,1
05067,7,Warm,31,31,1
05067,8,Warm,31,31,1
05067,9,Warm,26,30,0.8666666666666667
05067,10,Temperate,31,31,1
05067,11,Cold,19,30,0.6333333333333333
05067,12,Cold,31,31,1
05069,1,Cold,31,31,1
05069,2,Cold,28,28,1
05069,3,Temperate,21,31,0.6774193548387096
05069,4,Temperate,30,30,1
05069,5,Warm,16,31,0.5161290322580645
05069,6,Warm,30,30,1
05069,7,Warm,31,31,1
05069,8,Warm,31,31,1
05069,9,Warm,27,30,0.9
05069,10,Temperate,31,31,1
05069,11,Cold,19,30,0.6333333333333333
05069,12,Cold,31,31,1
05071,1,Cold,31,31,1
05071,2,Cold,28,28,1
05071,3,Temperate,23,31,0.7419354838709677
05071,4,Temperate,30,30,1
05071,5,Warm,16,31,0.5161290322580645
05071,6,Warm,30,30,1
05071,7,Warm,31,31,1
05071,8,Warm,31,31,1
05071,9,Warm,28,30,0.9333333333333333
05071,10,Temperate,29,31,0.9354838709677419
05071,11,Cold,19,30,0.6333333333333333
05071,12,Cold,31,31,1
05073,1,Cold,31,31,1
05073,2,Cold,28,28,1
05073,3,Temperate,21,31,0.6774193548387096
05073,4,Temperate,30,30,1
05073,5,Warm,16,31,0.5161290322580645
05073,6,Warm,30,30,1
05073,7,Warm,31,31,1
05073,8,Warm,31,31,1
05073,9,Warm,27,30,0.9
05073,10,Temperate,29,31,0.9354838709677419
05073,11,Cold,20,30,0.6666666666666666
05073,12,Cold,31,31,1
05075,1,Cold,31,31,1
05075,2,Cold,28,28,1
05075,3,Temperate,23,31,0.7419354838709677
05075,4,Temperate,30,30,1
05075,5,Warm,16,31,0.5161290322580645
05075,6,Warm,30,30,1
05075,7,Warm,31,31,1
05075,8,Warm,31,31,1
05075,9,Warm,26,30,0.8666666666666667
05075,10,Temperate,31,31,1
05075,11,Cold,19,30,0.6333333333333333
05075,12,Cold,31,31,1
05077,1,Cold,31,31,1
05077,2,Cold,28,28,1
05077,3,Temperate,21,31,0.6774193548387096
05077,4,Temperate,30,30,1
05077,5,Temperate,16,31,0.5161290322580645
05077,6,Warm,30,30,1
05077,7,Warm,31,31,1
05077,8,Warm,31,31,1
05077,9,Warm,26,30,0.8666666666666667
05077,10,Temperate,31,31,1
05077,11,Cold,19,30,0.6333333333333333
05077,12,Cold,31,31,1
05079,1,Cold,31,31,1
05079,2,Cold,28,28,1
05079,3,Temperate,21,31,0.6774193548387096
05079,4,Temperate,30,30,1
05079,5,Warm,16,31,0.5161290322580645
05079,6,Warm,30,30,1
05079,7,Warm,31,31,1
05079,8,Warm,31,31,1
05079,9,Warm,26,30,0.8666666666666667
05079,10,Temperate,31,31,1
05079,11,Cold,19,30,0.6333333333333333
05079,12,Cold,31,31,1
05081,1,Cold,31,31,1
05081,2,Cold,28,28,1
05081,3,Temperate,25,31,0.8064516129032258
05081,4,Temperate,30,30,1
05081,5,Warm,19,31,0.6129032258064516
05081,6,Warm,30,30,1
05081,7,Warm,31,31,1
05081,8,Warm,31,31,1
05081,9,Warm,28,30,0.9333333333333333
05081,10,Temperate,28,31,0.9032258064516129
05081,11,Cold,19,30,0.6333333333333333
05081,12,Cold,31,31,1
05083,1,Cold,31,31,1
05083,2,Cold,28,28,1
05083,3,Temperate,24,31,0.7741935483870968
05083,4,Temperate,30,30,1
05083,5,Warm,16,31,0.5161290322580645
05083,6,Warm,30,30,1
05083,7,Warm,31,31,1
05083,8,Warm,31,31,1
05083,9,Warm,28,30,0.9333333333333333
05083,10,Temperate,28,31,0.9032258064516129
05083,11,Cold,18,30,0.6
05083,12,Cold,31,31,1
05085,1,Cold,31,31,1
05085,2,Cold,28,28,1
05085,3,Temperate,23,31,0.7419354838709677
05085,4,Temperate,30,30,1
05085,5,Temperate,16,31,0.5161290322580645
05085,6,Warm,30,30,1
05085,7,Warm,31,31,1
05085,8,Warm,31,31,1
05085,9,Warm,27,30,0.9
05085,10,Temperate,31,31,1
05085,11,Cold,19,30,0.6333333333333333
05085,12,Cold,31,31,1
05087,1,Cold,31,31,1
05087,2,Cold,28,28,1
05087,3,Temperate,22,31,0.7096774193548387
05087,4,Temperate,30,30,1
05087,5,Temperate,17,31,0.5483870967741935
05087,6,Warm,30,30,1
05087,7,Warm,31,31,1
05087,8,Warm,31,31,1
05087,9,Warm,27,30,0.9
05087,10,Temperate,31,31,1
05087,11,Cold,19,30,0.6333333333333333
05087,12,Cold,31,31,1
05089,1,Cold,31,31,1
05089,2,Cold,28,28,1
05089,3,Temperate,21,31,0.6774193548387096
05089,4,Temperate,30,30,1
05089,5,Temperate,16,31,0.5161290322580645
05089,6,Warm,30,30,1
05089,7,Warm,31,31,1
05089,8,Warm,31,31,1
05089,9,Warm,27,30,0.9
05089,10,Temperate,31,31,1
05089,11,Cold,19,30,0.6333333333333333
05089,12,Cold,31,31,1
05091,1,Cold,31,31,1
05091,2,Cold,28,28,1
05091,3,Temperate,21,31,0.6774193548387096
05091,4,Temperate,30,30,1
05091,5,Warm,17,31,0.5483870967741935
05091,6,Warm,30,30,1
05091,7,Warm,31,31,1
05091,8,Warm,31,31,1
05091,9,Warm,27,30,0.9
05091,10,Temperate,29,31,0.9354838709677419
05091,11,Cold,19,30,0.6333333333333333
05091,12,Cold,31,31,1
05093,1,Cold,31,31,1
05093,2,Cold,28,28,1
05093,3,Temperate,23,31,0.7419354838709677
05093,4,Temperate,30,30,1
05093,5,Warm,16,31,0.5161290322580645
05093,6,Warm,30,30,1
05093,7,Warm,31,31,1
05093,8,Warm,31,31,1
05093,9,Warm,26,30,0.8666666666666667
05093,10,Temperate,31,31,1
05093,11,Cold,19,30,0.6333333333333333
05093,12,Cold,31,31,1
05095,1,Cold,31,31,1
05095,2,Cold,28,28,1
05095,3,Temperate,21,31,0.6774193548387096
05095,4,Temperate,30,30,1
05095,5,Temperate,16,31,0.5161290322580645
05095,6,Warm,30,30,1
05095,7,Warm,31,31,1
